,cluster,format_,text
8826,0.0,0,"To all my fans, sorry I couldn’t do The Apprentice any longer—but equal time (presidential run) prohibits me from doing so. Love!"
8827,10.0,0,Congrats to my friend @Schwarzenegger who is doing next season’s  Celebrity Apprentice. He'll be great & will raise lots of $ for charity.
8828,4.0,0,"My honor, thank you.  https://t.co/0wKLnSIss6"
8829,14.0,0,"""@Doctr__Wang @CNN Nice! I love how Trump has a way of putting people on the spot. I wonder what CNN will do. The Veterans appreciate it!"""
8830,0.0,0,"Why is someone like George Pataki, who did a terrible job as Governor of N.Y. and registers ZERO in the polls, allowed on the debate stage?"
8831,14.0,0,"""@Hashtag1USA: @realDonaldTrump Trump rocked Iowa today heard his message was positive and built much enthusiasm among the voters #Trump2016"
8832,8.0,0,"""@Mey: I don't know how any American can watch this video and not want to vote for @realDonaldTrump #TeamTrump 🇺🇸 https://t.co/387cDb55nH"""
8833,14.0,0,"""@whyWinblo: @realDonaldTrump please make this country great again & help secure our borders Mr. Trump, you're our last hope. #Trump2016"""
8834,8.0,0,"""@jeffraykovich: @realDonaldTrump Are you going to come to Wisconsin in the near future?#Trump2016 #MakeAmericaGreatAgain"" Yes."
8835,5.0,0,"""@DaveInKeno: Mr. Trump, Sir, this country is, and has been, on a path of self destruction and needs you to MAKE AMERICA GREAT AGAIN!"""
8836,8.0,0,"""@joeearle: @Pistol044 There's only one I'll never support: @realDonaldTrump"
8837,14.0,0,"""@Edward1:Trump Knows how to get things done. He has guts to say what needs to be said. He'll deal with Putin more effectively than anyone."""
8838,8.0,0,"""@BigBrotherKat: I hated to love it, but @realDonaldTrump was hilarious on @jimmyfallon last night! @nbc #thedonald"""
8839,11.0,0,"Had a record crowd in Boone, Iowa. A fantastic day--- we will #MakeAmericaGreatAgain https://t.co/octCvAYQOO"
8840,10.0,0,I am having a great time in Iowa at Jack Trice Stadium! Unbelievable people.
8841,0.0,0,"Too many people on stage for debate. @RandPaul at 11th, with 2% in @RealClearNews, shouldn't be allowed to participate."
8842,0.0,0,"I truly understood the appeal of Ron Paul, but his son, @RandPaul, didn't get the right gene."
8843,10.0,0,Lightweight Senator @RandPaul should focus on trying to get elected in Kentucky--- a great state which is embarrassed by him.
8844,3.0,0,"Donald Trump Sends @FallonTonight to Highest Friday Rating in 18 Months. @JimmyFallon, that is #HUGE!
http://t.co/mRHdW7dOws"
8845,6.0,0,Trump’s Campaign Hat Becomes an Ironic Summer Accessory - The New York Times. http://t.co/XLELUQfxof
8846,10.0,0,.@mercedesschlapp thank you so much for your kind words on television -- fantastic job and greatly appreciated!
8847,2.0,0,Will be on @foxandfriends at 8:00. Enjoy!
8848,14.0,0,"""@BrandyDianeK2: @realDonaldTrump @davist19  That's awesome when younger people can see we need Trump!"""
8849,14.0,0,"""@ArthurOHara: #Trump International Hotel & Golf Links. Luxury resort in #Doonbeg on Ireland's @wildatlanticway https://t.co/JYRWwMdSwG"""
8850,10.0,0,"""@MlSSTHOT: @realDonaldTrump: Ignore the losers and the haters, you are  going to make this country great again"""
8851,14.0,0,"""@joehos18: Trump 96% success rate in business, only 4 out of 100+ companies went south. Better than any other candidate. Better than all"""
8852,5.0,0,"""@ColinCavall: You were a great sport on the show and I have total confidence in you rebuilding this country and making America great again."
8853,8.0,0,"""@Trump_in_2016: @realDonaldTrump does best imitation of himself - we got ourselves a winner ready to hang on for the long haul."
8854,8.0,0,"""@DanielleBoussel: ""I fully believe in apologies but you have to be wrong""-@realDonaldTrump"""
8855,14.0,0,"""@MlSSTHOT: @realDonaldTrump I want our president to be smart AND witty like you Mr Trump"" Thanks."
8856,14.0,0,"""@LukeDillon6: If @realDonaldTrump doesn't become the next president, then that just shows how dumb America really is. #trump"" Nice, thanks!"
8857,0.0,0,"""@ravila30:Loved you on Jimmy lastnight & how you showed you like to have fun/are able to laugh at yourself! Do you ever sleep tho? Not much"
8858,6.0,0,"""@HamishP95: @realDonaldTrump My Dad is thinking of voting for the first time ever for you. http://t.co/1u9qi8qUPc"" Great."
8859,0.0,0,"""@TrumpDemocrats: Carson on @CNN now. He is worse than Jeb; like ambien for insomnia. We need energy in the White House. We need DonaldTrump"
8860,8.0,0,"""@JohnnnnyT: @realDonaldTrump blew it away on @FallonTonight. The ratings will be HUUUGE."""
8861,14.0,0,"""@pennybishop16: @realDonaldTrump @GinHay @jimmyfallon  Great show! Trump you are Awesomeness! God Bless! #MakeAmericaGreatAgain"
8862,0.0,0,"""@iamapatsfan: What are your thoughts on your good friend Tom Brady's performance yesterday?  He was fantastic, a total winner!"
8863,14.0,0,"""@5SOS_jrt1d: Mr. Trump, you weren't just HUGE on @FallonTonight - you were AWESOME. WISDOM and HUMOR ARE A POWERFUL COMBINATION!!!"""
8864,5.0,0,"""@KittenHoliday: At the neighborhood bar talking about @realDonaldTrump we need him"" We will make America great again!"
8865,10.0,0,"""@lizaperri: @realDonaldTrump @GinHay @jimmyfallon You even made the show great again."""
8866,14.0,0,"""@unknown_resist: @realDonaldTrump @GinHay @jimmyfallon Trump will be our leader and we will be thankful!"""
8867,8.0,0,"""@davist19: If I was 18 I'd vote for @realDonaldTrump"" Thank you!"
8868,8.0,0,"""@debra0155: @realDonaldTrump @GinHay @jimmyfallon absolutely, he's just simply the best #realdonaldtrump"""
8869,8.0,0,"""@Chrisofficer23: @realDonaldTrump @jenilynn1001 @FallonTonight loved the show....trump2016"""
8870,8.0,0,"""@DesignerDeb3:  @realDonaldTrump is the only candidate against illegals. We will have America back - & jobs"""
8871,11.0,0,"""@jenilynn1001: @FallonTonight @realDonaldTrump #Trump2016 #MakeAmericaGreatAgain"""
8872,14.0,0,"""@GinHay: Trump's polls are going to skyrocket after appearance on @jimmyfallon tonight. The young people are going to love him!"""
8873,10.0,0,Backstage with @jimmyfallon before opening skit- great fun! @fallontonight https://t.co/tOriFU4vr0
8874,2.0,0,The Tonight Show @nbc will be amazing - 11:30 P.M.  ENJOY!
8875,6.0,0,Amazing crowd outside @FallonTonight. Tune in tonight at 11:30. http://t.co/4dxoEV0wia
8876,10.0,0,.@GovernorPerry is a terrific guy and I wish him well- I know he will have a great future!
8877,2.0,0,On @FallonTonight with @jimmyfallon at 11:30 PM. Enjoy!
8878,6.0,0,"Via The Hill ""No Tickets Left for Trump's Dallas Rally"" http://t.co/mc5bPDt6s8"
8879,10.0,0,.@robertjeffress I greatly appreciate your kind words last night on @FoxNews. Have great love for the evangelicals -- great respect for you.
8880,0.0,0,Just purchased NBC’s half of The Miss Universe Organization and settled all lawsuits against them. Now own 100% -- stay tuned!
8881,7.0,0,Let’s all take a moment to remember all of the heroes from a very tragic day that we cannot let happen again!
8882,0.0,0,"Oh wow, lightweight Governor @BobbyJindal, who is registered at less than 1 percent in the polls, just mocked my hair. So original!"
8883,0.0,0,"Also, tomorrow night I will be going to Boone and Ames. Really look forward to seeing all of my friends in Iowa."
8884,7.0,0,Very good news—the new Quinnipiac poll just came out—I am #1 in Iowa.
8885,0.0,0,I will be on The Tonight Show with Jimmy Fallon tonight at 11:30. Should be fun! @jimmyfallon
8886,0.0,0,.... I only respond to people that register more than 1% in the polls. I never thought he had a chance and I’ve been proven right.
8887,0.0,0,Bobby Jindal did not make the debate stage and therefore I have never met him….
8888,8.0,0,"""@Plruble58 @realDonaldTrump The numbers are amazing!  #GoGoGo🏻"""
8889,0.0,0,I'll be on @greta ON THE RECORD tonight at 7 PM
8890,0.0,0,"Wow, I am ahead of the field with Evangelicals (am so proud of this) and virtually every other group, and Ben Carson just took a swipe at me"
8891,10.0,0,"I had a great day in D.C. even though the subject was an unpleasant one, the horrible Iran Nuke deal. Amazing crowd and enthusiasm!"
8892,0.0,0,"Man did JEB throw his brother under the bus last night on @colbertlateshow . Probably true, but not nice!"
8893,6.0,0,I will be speaking at the #StopIranDeal rally shortly- watch live here- http://t.co/hSTaPf0QqO
8894,6.0,0,A letter to @CNN President Jeff Zucker- http://t.co/HKUYv9tFRm
8895,0.0,0,See you in D.C. tomorrow at 1:00 P.M. at the Capitol to protest the horribly negotiated deal with Iran. Really sad!
8896,6.0,0,"""@americanhowl: While @realDonaldTrump rallies #NoIranDeal tomorrow, @JebBush will call China to ask for donations  http://t.co/dCoGJYF6fU"""
8897,14.0,0,"""@christa_dorsett: @realDonaldTrump we want Trump! America needs him desperately!"
8898,14.0,0,"""@Chris0u24: @realDonaldTrump I've just lost hope Mr Trump. Hope you put America back the way it was"""
8899,6.0,0,"Via @USATODAY- ""Amateur hour with the Iran nuclear deal"" http://t.co/vdLxPLPj7i"
8900,2.0,0,Will be on Bill O'Reilly @oreillyfactor tonight at 8 PM. Enjoy!
8901,10.0,0,A great honor to receive polling numbers like these. Record setting African American (25%) & Hispanic numbers (31%). http://t.co/p7d6RJeMTZ
8902,2.0,0,I'm on Bill @oreillyfactor tonight at 8 PM. It will be another lively interview about how to #MakeAmericaGreatAgain!
8903,0.0,0,Jeb’s policies in Florida helped lead to its almost total collapse. Right after he left he went to work for Lehman Brothers—wow!
8904,7.0,0,"The lobbyists & special interests have just put out an ad for Jeb which hits me ""just a little"" but is very false!"
8905,12.0,0,I’m self funding my campaign but lobbyists & special interests for Jeb & others are starting to do big ads—desperate! Don’t believe them.
8906,0.0,0,Wake up Jeb supporters! https://t.co/h51DpgM9JK
8907,0.0,0,"Thank you @IngrahamAngle for your strength & wonderful words last night on @FoxNews, but @KarlRove is easy to beat!"
8908,13.0,0,"Wow! Such nice words from Robert Redford on my running for President. Thank you, Robert. http://t.co/TpV3w18BW6"
8909,0.0,0,Tomorrow in DC: 1 PM West Front Lawn of the Capitol. Not even believable that we would do this deal with Iran.
8910,0.0,0,Look forward to being in DC tomorrow—big crowd expected for our protest against the truly stupid nuclear deal we are making with Iran.
8911,12.0,0,Looking forward to being with @SenTedCruz at our big rally in D.C. on Wednesday (1:00 P.M. at the Capitol) to protest insane Iran nuke deal!
8912,12.0,0,Both Washington D.C. and DALLAS are turning out to be really big events. D.C. is protest of incompetent Iran deal and Dallas is big speech!
8913,0.0,0,"Remember, I'll see you in D.C. at the Capitol Building on Wednesday at 1:00 o'clock. Then Dallas on Sept.14 at 6:00 P.M. American Air Center"
8914,8.0,0,"""@georgeokc: @realDonaldTrump @libertyladyusa For my mind, do whatever you think is right, you have nothing to prove, just save our nation."""
8915,8.0,0,"""@saneplanet: @toddwmoore01 @realDonaldTrump I know. Gives in secret without even a writeoff. @greta spilled beans about 25k"" Thank you!"
8916,8.0,0,"""@MJosephSheppard: No other GOP candidate has potential to win Ohio & Pennsylvania-thus the presidency, except ""jobs"" pres @realDonaldTrump!"
8917,12.0,0,Thank you @scottienhughes for your powerful words on @FoxNews. I am with the Evangelicals and Tea Party big time. We will all WIN  together!
8918,6.0,0,"""@sunnykcollins: Jeb Bush, Family Ties and a Museum That Never Materialized http://t.co/RTANPzuwU2"" Not good!"
8919,8.0,0,"""@MJosephSheppard: No other GOP candidate has potential to win Ohio & Pennsylvania-thus the presidency except ""jobs"" @realDonaldTrump."
8920,8.0,0,"""@kylesteckel: @club4growth @realDonaldTrump The letter is out, liars."""
8921,8.0,0,"""@afievoli: @realDonaldTrump We need a strong leader to fix the mess our country in! Go Mr.Trump!!"""
8922,0.0,0,"""@rnull65:  I am 72 year old female. You give me hope 1st time in years America can come back..stay the course we need you in 2016!"""
8923,3.0,0,"""@jimlibertarian:  @SlwStdySque Donald has already done many great things,he has woke America up and people are screaming Donald everywhere"""
8924,8.0,0,"""@soz58: @realDonaldTrump @BOB_EWASHINGTON @club4growth it's good to show the public such things,a lot of nerve to ask for a million dollars"
8925,6.0,0,"""@TheUSDesigns: @seanhannity WOW! Here is letter that mafia organization of extortion, Club for Growth, sent  http://t.co/23mmupZcLw"""
8926,5.0,0,"""@SeanBolza: Sure hope you will do great things. You are giving us something to look forward to, and make America great again. Go Trump"""
8927,12.0,0,"""@jackson3pack: @realDonaldTrump @BOB_EWASHINGTON @club4growth Wow. So disengenuos in asking for a million dollars! Like its no big deal."""
8928,14.0,0,"""@Lo7us_: vote for Trump #Trump2016 @realDonaldTrump"""
8929,14.0,0,"""@broewads: @realDonaldTrump @club4growth They are all just phony cronies. Keep up the Real Deal Mr. TRUMP YOU ARE THE MAN."""
8930,8.0,0,"""@1ns1de_J9b: @realDonaldTrump @club4growth  Borderline extortion scam. They would have used your $1M to extract ""donations"" from others"""
8931,0.0,0,"""@DeanAllen12: @club4growth  Club4Growth will do anything for a handout just like every other POLITICIAN running... Pay to Say organization"""
8932,11.0,0,"""@SlwStdySqueeze: @realDonaldTrump is gonna do some great things! #MakeAmericaGreatAgain #Trump2016"""
8933,8.0,0,"""@cadigirl13: @realdonaldtrump You are our only hope ! Keep strong Mr.Trump"" Thank you."
8934,0.0,0,".@club4growth should release the letter they sent me asking for $1,000,000. When I said no, they came out against me. A scam operation?"
8935,8.0,0,"""@jasonusmc2017: @blayne_troy @realDonaldTrump: He was right when he called Obama the 5 for 1 president. 5 terrorist for one no good traitor"
8936,6.0,0,"""@Michelleri: Trump Leads as Bush Crashes http://t.co/EnXVS8WaGi No #GOP establishment and/or pro-amnesty candidates #MakeAmericaGreatAgain"""
8937,8.0,0,"""@SamSteel10: @shook_stephanie @slone as long as we can stay strong and give @realDonaldTrump our support. He's the leader."""
8938,0.0,0,"I will be in Washington D.C. on Wednesday,1 P.M.,in front of the Capitol, to protest the horrible and incompetent deal being made with Iran."
8939,0.0,0,The Dallas event on September 14 at 6:00 P.M. at the American Airlines Center looks like it will be a giant success. Tickets are going FAST!
8940,10.0,0,"Our country needs a president with great leadership skills and vision, not someone like Hillary or Barack, neither of which has a clue!"
8941,0.0,0,"The phony Club For Growth, which asked me in writing for $1,000,000 (I said no), is now wanting to do negative ads on me. Total hypocrites!"
8942,6.0,0,"""@tropic20: @realDonaldTrump do you see what's in Tom Brady's Locker? http://t.co/KDybxqvCuf"""
8943,6.0,0,"""@ryanamberwhite: Check it out, @realDonaldTrump, all the way from Wyoming! #MakeAmericaGreatAgain http://t.co/fevBToLwGV""  Thank  you."
8944,8.0,0,"""@HardcoreRepub:  @realDonaldTrump  AMERICA will be working again. BUSINESSMAN > POLITICIAN. Private sector growth above all. #Trump2016"""
8945,6.0,0,"""@PressTV: Poll: Trump beats Clinton head-to-head matchup http://t.co/ZRndXNN67K http://t.co/bkzQolegeo""  Thank you!"
8946,3.0,0,"If the presidential election were held today, according to this @surveyusa poll, Donald Trump would defeat any Dem: http://t.co/wmfHKnNSWm"""
8947,12.0,0,The hedge fund guys (gals) have to pay higher taxes ASAP. They are paying practically nothing. We must reduce taxes for the middle class!
8948,0.0,0,"By self-funding my campaign, I am not controlled by my donors, special interests or lobbyists. I am only working for the people of the U.S.!"
